conversation_id_str,full_text,lang,location,Stemming,Paslon,InSet_Score,Sentistrength_Score,Combined_Score
1736153438587634030,Bawaslu DKI Simpulkan Deklarasi Desa Bersatu yang Dihadiri Gibran Melanggar UU https://t.co/3GgzJ2w8gz https://t.co/3GgzJ2w8gz,in,indonesia,"['bawaslu', 'dki', 'simpul', 'deklarasi', 'desa', 'satu', 'hadir', 'gibran', 'langgar', 'uu']",Prabowo,5.0,0.0,5.0
1736138770058236312,@tvOneNews Woooee @gibran_tweet tolol asam sulfat. Membuat simbol itu tidak begitu cara nya sampai habiskan uang rakyat 400 T transformasi ndasmu ,in,,"['woooee', 'tolol', 'asam', 'sulfat', 'buat', 'simbol', 'cara', 'nya', 'habis', 'uang', 'rakyat', 't', 'transformasi', 'ndasmu']",Prabowo,-3.0,-4.0,-7.0
1736172777856757835,menunjukkan bahwa apa yang dilakukan oleh Gibran dan keluarga Jokowi adalah sesuai dengan aturan yang berlaku. Kita harus menghargai proses demokrasi dan memberikan kesempatan yang sama kepada semua peserta pemilu. Mari kita bersikap,in,Palembang,"['tunjuk', 'apa', 'laku', 'gibran', 'keluarga', 'jokowi', 'sesuai', 'atur', 'laku', 'harga', 'proses', 'demokrasi', 'beri', 'sempat', 'sama', 'semua', 'milu', 'sikap']",Prabowo,16.0,2.0,18.0
1735883701236498800,@BinoTino329467 @Ki_Cebong99 @democrazymedia @gibran_tweet sapa yg blokir.?,in,"Menteng, Indonesia","['sapa', 'yg', 'blokir']",Prabowo,-3.0,-3.0,-6.0
1736161521972204023,Pak @ListyoSigitP sekolah dmn polisinya? Anomali bgtu. Bukannya melindungi warga hehe @Prof @mohmahfudmd Hadeeh Pak @jokowi aparat patuh nurunin baliho lawannya @gibran_tweet Selamat mjd penguasa hingga kiamat! https://t.co/NEPNQWBG08,in,Cinere,"['pak', 'sekolah', 'dmn', 'polisi', 'anomali', 'bgtu', 'bukan', 'lindung', 'warga', 'hehe', 'hadeeh', 'pak', 'aparat', 'patuh', 'nurunin', 'baliho', 'lawan', 'selamat', 'mjd', 'kuasa', 'hingga', 'kiamat']",Prabowo,11.0,1.0,12.0
1735979369464779146,@MarahIchsan Waduh ini sama aja ngamplengi muka gibran dirumahnya sendiri bisa bayangin muka gibran ngliat ini pasti merah semerah pantat kera baboon,in,,"['waduh', 'sama', 'aja', 'ngamplengi', 'muka', 'gibran', 'rumah', 'sendiri', 'bayangin', 'muka', 'gibran', 'ngliat', 'merah', 'merah', 'pantat', 'kera', 'baboon']",Prabowo,15.0,-2.0,13.0
1736169338493874278,depan akan fokus pada pembangunan infrastruktur peningkatan kualitas pendidikan dan pengembangan ekonomi kreatif. Dengan visi dan misi yang jelas Prabowo-Gibran siap membawa Indonesia menuju masa depan yang lebih baik.,in,Banda Aceh,"['depan', 'fokus', 'bangun', 'infrastruktur', 'tingkat', 'kualitas', 'didik', 'kembang', 'ekonomi', 'kreatif', 'visi', 'misi', 'jelas', 'prabowogibran', 'siap', 'bawa', 'indonesia', 'tuju', 'masa', 'depan', 'lebih', 'baik']",Prabowo,30.0,4.0,34.0
1736138023069438091,Gibran Janji Lebih Libatkan Tokoh Adat di Pembangunan IKN https://t.co/zTHZODp7oW,in,Indonesia,"['gibran', 'janji', 'lebih', 'libat', 'tokoh', 'adat', 'bangun', 'ikn']",Prabowo,1.0,0.0,1.0
1736000315458240686,@BosPurwa @gibran_tweet gimana rasanya menusuk Megawati dr belakang? Gimana rasanya jd orang yg mengkhianati omongan sendiri? Generasi muda kok gini?? Etik Ndasmu ,in,,"['gimana', 'rasa', 'tusuk', 'megawati', 'dr', 'belakang', 'gimana', 'rasa', 'jd', 'orang', 'yg', 'khianat', 'omong', 'sendiri', 'generasi', 'muda', 'kok', 'gin', 'etik', 'ndasmu']",Prabowo,-24.0,-1.0,-25.0
1736162841047310399,NDASMU ETIK (Prabowo 2023) AKSI PROVOKASI PENDUKUNG DALAM DEBAT (Gibran 2023) Setelah ini apalagi???,in,"Jakarta Selatan, DKI Jakarta","['ndasmu', 'etik', 'prabowo', 'aksi', 'provokasi', 'dukung', 'debat', 'gibran']",Prabowo,10.0,-1.0,9.0
1736157144897187955,Hari ke-19 Kampanye Gibran Temui Pedagang Pasar Pandan Sari Balikpapan Prabowo di Sentul Bogor https://t.co/CagwMp9dEN,in,,"['hari', 'kampanye', 'gibran', 'temu', 'dagang', 'pasar', 'pandan', 'sari', 'balikpapan', 'prabowo', 'sentul', 'bogor']",Prabowo,5.0,0.0,5.0
1736172825189470686,coba gibran IMM bakal kocak bgt sih wkwkwk anying definisi the holy trinity meet on the top,in,"Fishermen Kingdom, Atlantis","['coba', 'gibran', 'imm', 'bakal', 'kocak', 'bgt', 'sih', 'wkwkwk', 'anying', 'definisi', 'the', 'holy', 'trinity', 'meet', 'on', 'the', 'top']",Prabowo,11.0,3.0,14.0
1736168290609967215,Calon Wakil Presiden nomor urut 2 Gibran Rakabuming Raka mengajak anak-anak muda di Balikpapan Kalimantan Timur terus kreatif. Menurut Gibran Kota Solo bisa semakin maju karena industri kreatif. https://t.co/3HiskRPKMK #HarianDisway,in,Walikota Mustajab 76 Surabaya,"['calon', 'wakil', 'presiden', 'nomor', 'urut', 'gibran', 'rakabuming', 'raka', 'ajak', 'anakanak', 'muda', 'balikpapan', 'kalimantan', 'timur', 'terus', 'kreatif', 'turut', 'gibran', 'kota', 'solo', 'makin', 'maju', 'industri', 'kreatif']",Prabowo,8.0,3.0,11.0
1736160125390663764,Lah loh. Katanya harus beli prodak lokal. Persis bapake https://t.co/XV0rcXkPcF,in,,"['lah', 'loh', 'kata', 'beli', 'prodak', 'lokal', 'persis', 'bapake']",Prabowo,1.0,0.0,1.0
1736168433761636792,Kejujuran adalah sebuah kebaikan terdalam yang mengajarkan kita untuk bersyukur pada hidup kita sendiri dan membagi kebahagiaan tersebut dengan orang-orang... kata pak Kahlil Gibran,in,Jakarta,"['jujur', 'buah', 'baik', 'ajar', 'syukur', 'hidup', 'sendiri', 'bahagia', 'sebut', 'orangorang', 'kata', 'pak', 'kahlil', 'gibran']",Prabowo,17.0,4.0,21.0
1736152669784334639,datanesia_id aniesbaswedan Ganjarbersih KuatkanKPK #GanjarSikatKorupsi Hebat prabowo Gerindra PDI_Perjuangan NasDem menakjubkan kalo kata mas gibran_tweet biar masyarakat yang menilai Ganjarbersih kuatkanKPK #GanjarPranowo,in,"Surakarta, Jawa Tengah","['datanesia id', 'aniesbaswedan', 'ganjarbersih', 'kuatkankpk', 'hebat', 'prabowo', 'gerindra', 'pdi juang', 'nasdem', 'takjub', 'kalo', 'kata', 'mas', 'gibran tweet', 'biar', 'masyarakat', 'nilai', 'ganjarbersih', 'kuatkankpk']",Prabowo,9.0,2.0,11.0
1736074331749544105,@Duren___ @arya_dhena @gibran_tweet @kaesangp Jem tangan 1.5 M dicopot dl ga? ,in,सावंतवाड़ी,"['jem', 'tangan', 'm', 'copot', 'dl', 'ga']",Prabowo,2.0,0.0,2.0
1736167597157290346,paslon no 2 terdapat pelanggaran dimana gibran mnyorakan #debatcapres,in,,"['paslon', 'no', 'langgar', 'mana', 'gibran', 'mnyorakan']",Prabowo,0.0,-3.0,-3.0
1736151524106187212,Yusril Ihza Mahendra Optimistis Prabowo-Gibran Menang Pilpres Satu Putaran https://t.co/aKRHrRupeL,in,Jakarta Raya -  Indonesia,"['yusril', 'ihza', 'mahendra', 'optimistis', 'prabowogibran', 'menang', 'pilpres', 'satu', 'putar']",Prabowo,7.0,3.0,10.0
1735892607191122204,@__PASMANTAP gak ada satu pun gestur yg mencirikan gibran ini org tulus beradab &amp; terpelajar.,in,Medan Merdeka Timur,"['gak', 'satu', 'gestur', 'yg', 'ciri', 'gibran', 'org', 'tulus', 'adab', 'amp', 'ajar']",Prabowo,11.0,4.0,15.0
1735957615610654802,Pak @prabowo tak pernah memilih @gibran_tweet sebagai Cawapresnya. Yang memilih Gibran sebagai Cawapres Pak Prabowo itu Pak @jokowi. Tolonglah jujur pada hal-hal dasar.,in,Indonesia,"['pak', 'tak', 'pernah', 'pilih', 'bagai', 'cawapresnya', 'pilih', 'gibran', 'bagai', 'cawapres', 'pak', 'prabowo', 'pak', 'jujur', 'halhal', 'dasar']",Prabowo,0.0,3.0,3.0
1736167795107209424,Sebelum Gibran capres nomor urut 3 Ganjar Pranowo sudah lebih dahulu berkunjung ke Kaltim. Disana Ganjar sempat bertemu ... Subianto-Gibran Rakabuming Raka nomor urut 2 dan Ganjar Pranowo-Mahfud Md nomor urut 3. Ganjarbersih kuatkanKPK #GanjarPranowo,in,"Neue Rothofstraße 3, 60313 Fra","['gibran', 'capres', 'nomor', 'urut', 'ganjar', 'pranowo', 'lebih', 'kunjung', 'kaltim', 'sana', 'ganjar', 'sempat', 'temu', 'subiantogibran', 'rakabuming', 'raka', 'nomor', 'urut', 'ganjar', 'pranowomahfud', 'md', 'nomor', 'urut', 'ganjarbersih', 'kuatkankpk']",Prabowo,21.0,0.0,21.0
1736158535447388589,Projo: Prabowo Gibran dan Kaesang Bakal Hadiri Rakernas - https://t.co/i9OQfx7H2S https://t.co/pjB6Sq2IO9 #MenangSeputaran,in,,"['projo', 'prabowo', 'gibran', 'kaesang', 'bakal', 'hadir', 'rakernas']",Prabowo,2.0,0.0,2.0
1736160412713050546,Bener ulama. Kalau ulama tahu siapa yg wajib dipilih. https://t.co/5h6LjuUNHa,in,,"['bener', 'ulama', 'kalau', 'ulama', 'tahu', 'siapa', 'yg', 'wajib', 'pilih']",Prabowo,9.0,0.0,9.0
1736164112206647599,Watak asli gemoy penjahat HAM @jokowi @gibran_tweet,in,Cinere,"['watak', 'asli', 'gemoy', 'jahat', 'ham']",Prabowo,1.0,0.0,1.0
1736158546360955136,Pede Prabowo-Gibran Menangi Pilpres Pro Jokowi: Pokoknya Satu ... - https://t.co/i9OQfx7H2S https://t.co/LKrVP3OrcL #MenangSeputaran,in,,"['pede', 'prabowogibran', 'tang', 'pilpres', 'pro', 'jokowi', 'pokok', 'satu']",Prabowo,6.0,0.0,6.0
1736162588218839449,Selamat mjd penguasa hingga kiamat @jokowi @gibran_tweet,in,Cinere,"['selamat', 'mjd', 'kuasa', 'hingga', 'kiamat']",Prabowo,5.0,3.0,8.0
1736167830524248139,Lu pada jangan pilih prabowo gibran dah asli. Makin suram hidup kita nih nanti kalo sama mereka. Lu mending bagi2 suara aja buat paslon 1 atau 3 at least buat mencegah biar si nomor 2 ini gak menang di putaran pertama,in,,"['lu', 'jangan', 'pilih', 'prabowo', 'gibran', 'dah', 'asli', 'makin', 'suram', 'hidup', 'nih', 'kalo', 'sama', 'lu', 'mending', 'suara', 'aja', 'buat', 'paslon', 'at', 'least', 'buat', 'cegah', 'biar', 'si', 'nomor', 'gak', 'menang', 'putar', 'pertama']",Prabowo,10.0,0.0,10.0
1736160102498156650,Panggilan baru: GIBRAN SAMSUL RAKABUMING ,in,around @luluthfida,"['panggil', 'baru', 'gibran', 'samsul', 'rakabuming']",Prabowo,-1.0,0.0,-1.0
1736163340953719253,Pembantai wargamu koq dipilih sih mjd penguasa? @jokowi @gibran_tweet,in,Cinere,"['bantai', 'warga', 'koq', 'pilih', 'sih', 'mjd', 'kuasa']",Prabowo,-4.0,0.0,-4.0
1736160674441814022,Tambah satu lagi Pelanggaran @Fahrihamzah @habiburokhman @gibran_tweet uda kebiasaan menghalalkan pelanggaran sih,in,,"['tambah', 'satu', 'langgar', 'uda', 'biasa', 'halal', 'langgar', 'sih']",Prabowo,8.0,-1.0,7.0
1736174219564900861,Prabowo Gibran tidak bisa dipercaya !! #Prabohong #Gibran #DinastiPolitik #PelanggarHAM https://t.co/flBSnPcDXj,in,,"['prabowo', 'gibran', 'percaya']",Prabowo,2.0,3.0,5.0
1735625112429404428,Merasa muak melihat Gibran yg mulai playing victim mbak ini menumpahkan semua uneg unegnya. Kok berani ya https://t.co/Bsk6TAqkVH,in,"Bogor, Jawa Barat","['rasa', 'muak', 'lihat', 'gibran', 'yg', 'mulai', 'playing', 'victim', 'mbak', 'tumpah', 'semua', 'uneg', 'unegnya', 'kok', 'berani']",Prabowo,-6.0,-1.0,-7.0
1735578682197229709,Pakar komunikasi politik Universitas Padjadjaran: GIbran tidak bisa mengontrol emosi https://t.co/PZMTsz0WrE,in,,"['pakar', 'komunikasi', 'politik', 'universitas', 'padjadjaran', 'gibran', 'kontrol', 'emosi']",Prabowo,3.0,-2.0,1.0
1735717711135854884,@ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI Bner bner ga da akhlaq keduanya ....klop mereka dah https://t.co/ea6obmoj3W,in,,"['bner', 'bner', 'ga', 'da', 'akhlaq', 'klop', 'dah']",Prabowo,-3.0,0.0,-3.0
1735451052378558712,Masak sih kelakuan tidak beretika dan kampungan kayak Gibran dibanggain sebagai sikap natural dan alami anak muda.. Lama-lama ntar tawuran di acara debat kalian bilang natural dan alami lagi.. Memang Gibrannya yang tidak beretika dan belum matang kok.. https://t.co/NNGBvlYMAr,in,Indonesia,"['masak', 'sih', 'laku', 'etika', 'kampung', 'kayak', 'gibran', 'dibanggain', 'bagai', 'sikap', 'natural', 'alami', 'anak', 'muda', 'lamalama', 'ntar', 'tawur', 'acara', 'debat', 'kalian', 'bilang', 'natural', 'alami', 'memang', 'gibrannya', 'etika', 'matang', 'kok']",Prabowo,-1.0,2.0,1.0
1735754387958702560,@KompasTV Gibran contoh kecil orang dalam yang tidak bermutu dan berkwalitas serta Prabowo yang orang dalam juga sudah pikun yang bicara nya asal asalan masak seorang cawapres dan capres jumlah anak balita Indonesia 400 juta jiwa ini anak dari mana? Prabowo debat seperti warung tuak. https://t.co/QbaGeH4rt0,in,,"['gibran', 'contoh', 'kecil', 'orang', 'mutu', 'berkwalitas', 'prabowo', 'orang', 'pikun', 'bicara', 'nya', 'asal', 'asal', 'masak', 'orang', 'cawapres', 'capres', 'jumlah', 'anak', 'balita', 'indonesia', 'juta', 'jiwa', 'anak', 'mana', 'prabowo', 'debat', 'warung', 'tuak']",Prabowo,-6.0,-3.0,-9.0
1735811839634882798,Kualitas gibran sebatas awokwokwok https://t.co/4NzMh6ygAr,in,"Bengkulu, Indonesia","['kualitas', 'gibran', 'batas', 'awokwokwok']",Prabowo,1.0,0.0,1.0
1735810706996645909,Kualitas gibran sebatas awokwokwok https://t.co/9OJLFaj4EM,in,,"['kualitas', 'gibran', 'batas', 'awokwokwok']",Prabowo,1.0,0.0,1.0
1735709447543198165,Batubara gaboleh tambang Nikel untuk baterai gaboleh geothermal juga gaboleh. Solusinya adalah kembali ke gaya hidup hunter gatherer. https://t.co/OGTQ8L8gs6,in,Indonesia,"['batubara', 'gaboleh', 'tambang', 'nikel', 'baterai', 'gaboleh', 'geothermal', 'gaboleh', 'solusi', 'gaya', 'hidup', 'hunter', 'gatherer']",Prabowo,-10.0,0.0,-10.0
1735498642625310834,Pendukung 02 itu lucu2. Anies jadi Gub Krn di usung Gerindra Krn skrng lawan prabowo Anies dianggap ga punya adab &amp; etika ok sy setuju. Tapi disaat yg sama Gibran yg jadi walikota Krn di usung PDIP dan skrng jadi lawannya Ganjar mereka puji &amp; jilat habis2an.,in,"Kalimantan Timur, Indonesia","['dukung', 'lucu', 'anies', 'jadi', 'gub', 'krn', 'usung', 'gerindra', 'krn', 'skrng', 'lawan', 'prabowo', 'anies', 'anggap', 'ga', 'punya', 'adab', 'amp', 'etika', 'sy', 'tuju', 'yg', 'sama', 'gibran', 'yg', 'jadi', 'walikota', 'krn', 'usung', 'pdip', 'skrng', 'jadi', 'lawan', 'ganjar', 'puji', 'amp', 'jilat', 'habis']",Prabowo,33.0,3.0,36.0
1735806715067851021,dukungan Kapolri dan Wakapolri pada Gibran menimbulkan pertanyaan akan ketidaknetralan dan pengorbanan rekan sejawat https://t.co/SG9fAdH6Ra,in,,"['dukung', 'kapolri', 'wakapolri', 'gibran', 'timbul', 'tanya', 'ketidaknetralan', 'korban', 'rekan', 'jawat']",Prabowo,3.0,0.0,3.0
1735806500009054289,Mengenal prabowo lebih dekat. Lucunya natural gak dibuat-buat seperti tetangga. Awwww .. #prabowo #gibran #prabowogibran02 #prabowogibran #02 #gerindra #kaesang https://t.co/XOrjWsml2D,in,Indonesia,"['kenal', 'prabowo', 'lebih', 'dekat', 'lucu', 'natural', 'gak', 'dibuatbuat', 'tetangga', 'aw']",Prabowo,9.0,3.0,12.0
1735804064611676516,Selamat pagi gaess Gibran mempunyai hak untuk menentukan langkah politiknya sendiri. Jadi tidak boleh baper dan marah-marah seperti ini jika Gibran menolak pinangan siipeh menjadi cawapresnya. Nyesek dikit mah wajarlah #LoginPrabowoGibran #TumbangkanRedBull https://t.co/aeKmKAfUyV,in,your heart 🌹,"['selamat', 'pagi', 'gaess', 'gibran', 'punya', 'hak', 'langkah', 'politik', 'sendiri', 'jadi', 'baper', 'marahmarah', 'gibran', 'tolak', 'pinang', 'siipeh', 'jadi', 'cawapresnya', 'nyesek', 'dikit', 'mah', 'wajar']",Prabowo,3.0,2.0,5.0
1735629843625361540,@_haye_ @aniesbaswedan @imanlagi desak @prabowo yukk atau desak @gibran yuk. penasaran guaa..asleee mosok desak @aniesbaswedan muluuu khan sudah biasaa kalau anis,in,,"['desak', 'yukk', 'desak', 'yuk', 'penasaran', 'guaaasleee', 'mosok', 'desak', 'muluuu', 'khan', 'biasaa', 'kalau', 'anis']",Prabowo,7.0,0.0,7.0
1735595395265568847,@vanc1Bozz @gibran @kaesangp Lha kok nyindir abangnya!,in,,"['lha', 'kok', 'nyindir', 'abang']",Prabowo,0.0,-3.0,-3.0
1735717711135854884,@ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI Tah dangukeun pak https://t.co/xLemIUcxtD,in,Indonesia,"['tah', 'dangukeun', 'pak']",Prabowo,0.0,0.0,0.0
1735337243500552340,@Heraloebss @gibran_tweet @prabowo @golkar_id @Gerindra @datuakrajoangek @psi_id bego kek bapaknya,in,,"['bego', 'kek', 'bapak']",Prabowo,-5.0,-4.0,-9.0
1735560476350943427,Cocok ini. Pasti seru debat antar cawapres. Harus ada perang-perangan begini memang sebelum debat Cawapres nomor 2 Gibran bicara terkait debat Pilpres 2024. Dia mengaku tidak ada lawan yang berat dan ditakuti saat debat khusus cawapres. https://t.co/kmAXaldosc,in,,"['cocok', 'seru', 'debat', 'antar', 'cawapres', 'perangperangan', 'begini', 'memang', 'debat', 'cawapres', 'nomor', 'gibran', 'bicara', 'kait', 'debat', 'pilpres', 'aku', 'lawan', 'berat', 'takut', 'debat', 'khusus', 'cawapres']",Prabowo,29.0,1.0,30.0
1735769855750705169,@ZulkifliLubis69 @aniesbaswedan @gibran_tweet @jokowi Buah belimbing sayur jatuhnya tak jauh dari pohonya...,in,,"['buah', 'belimbing', 'sayur', 'jatuh', 'tak', 'jauh', 'pohonya']",Prabowo,-1.0,-1.0,-2.0
1735497575783145788,Menurut kalian hal apa sih yang bisa membuat Jokowi berubah yang awalnya begini dan akhirnya merestui Gibran?! Jokowi menyinggung soal logika saat memberikan komentarnya. Yang pertama umur (usia Gibran yang masih muda) ujar Jokowi di Sarinah Jakarta Senin (4/5/2023).,in,Indonesia,"['turut', 'kalian', 'apa', 'sih', 'buat', 'jokowi', 'ubah', 'awal', 'begini', 'akhir', 'restu', 'gibran', 'jokowi', 'singgung', 'soal', 'logika', 'beri', 'komentar', 'pertama', 'umur', 'usia', 'gibran', 'muda', 'ujar', 'jokowi', 'sarinah', 'jakarta', 'senin']",Prabowo,-4.0,3.0,-1.0
1735585997662851518,Anak Muda Itu harus diwakili orang yang hidupnya melalui Proses dari 0 naik tangga pun mulai dari tangga nomer 1 bukan digendong Lah GIBRAN dijadiin contoh yang ada bikin anak muda malas pengen nya selalu instan Ada ada aja dah DOSEN KW satu ini.....,in,"Klaten, Jawa Tengah","['anak', 'muda', 'wakil', 'orang', 'hidup', 'lalu', 'proses', 'naik', 'tangga', 'mulai', 'tangga', 'nomer', 'bukan', 'gendong', 'lah', 'gibran', 'dijadiin', 'contoh', 'bikin', 'anak', 'muda', 'malas', 'ken', 'nya', 'selalu', 'instan', 'aja', 'dah', 'dosen', 'kw', 'satu']",Prabowo,-5.0,0.0,-5.0
1735579427969573117,Padahal kata Ali Bin Abi Thalib: cinta itu tidak dapat dinanti ambil dia dengan penuh keberanian atau lepaskan dia dengan penuh keridhaan bahkan laki-laki yang belum siap pun akan bergegas jika kamu yang dia inginkan,in,bikini batoon,"['padahal', 'kata', 'ali', 'bin', 'abi', 'thalib', 'cinta', 'ambil', 'penuh', 'berani', 'lepas', 'penuh', 'keridhaan', 'bahkan', 'lakilaki', 'siap', 'gegas', 'kamu']",Prabowo,-2.0,4.0,2.0
1735717711135854884,@ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI Jika ada yang memilih orang seperti itu berarti sama dengan melanggengkan dan membiarkan degradasi etika di negara yang terkenal dengan menjunjung tinggi adab dan etika yang positif,in,,"['pilih', 'orang', 'arti', 'sama', 'langgeng', 'biar', 'degradasi', 'etika', 'negara', 'kenal', 'junjung', 'tinggi', 'adab', 'etika', 'positif']",Prabowo,18.0,3.0,21.0
1735808300267278816,Gibran itu di pilih bukan karena bakat tapi karena bapak,in,,"['gibran', 'pilih', 'bukan', 'bakat', 'bapak']",Prabowo,-1.0,-2.0,-3.0
1735810450322047163,Ini sungguh terlalu... Masa mas @gibran_tweet tidak diperhitungkan... Biar masih muda belia beliau itu putranya pak @jokowi loh!!!,in,"Kalimantan Barat, Indonesia","['sungguh', 'terlalu', 'masa', 'mas', 'hitung', 'biar', 'muda', 'belia', 'beliau', 'putra', 'pak', 'loh']",Prabowo,-5.0,3.0,-2.0
1735807588871389481,Cmm MFmvnxmxmmxxvngnc https://t.co/fujcYNEh3x,vi,Indonesia,"['cmm', 'mfmvnxmxmmxxvngnc']",Prabowo,0.0,0.0,0.0
1735717711135854884,@ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI 2019 sy mati2an bela ni org susah payah nya semua modal sndiri tp Allah punya rencana lain dan ini ditunjukan sll Allah ksh tau kl dipikir2 memang 01 yg paket kumplit.. Setelah itu br 03 kl 02 ky bocah udh mah bocah beneran eeh bocah tua nakal jg,in,,"['sy', 'mati', 'bela', 'ni', 'org', 'susah', 'payah', 'nya', 'semua', 'modal', 'sndiri', 'tp', 'allah', 'punya', 'rencana', 'tunjuk', 'sll', 'allah', 'ksh', 'tau', 'kl', 'pikir', 'memang', 'yg', 'paket', 'kumplit', 'br', 'kl', 'ky', 'bocah', 'udh', 'mah', 'bocah', 'beneran', 'eeh', 'bocah', 'tua', 'nakal', 'jg']",Prabowo,14.0,-3.0,11.0
1735809845104898295,Gibran yg bener-bener pinter kayanya gibran yang ini,in,,"['gibran', 'yg', 'benerbener', 'pinter', 'kaya', 'gibran']",Prabowo,7.0,2.0,9.0
1735798184730075361,@GibranRakabumi Gundulmu,in,"Jombang, Indonesia",['gundul'],Prabowo,0.0,0.0,0.0
1735717711135854884,@RidNgemil @ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI Dikatain kek kemarin gitu aja sakit hati gimana dulu pas di keluarin dari Militer yah ? Mana org yg d dktnya pada ex pejabat98 yg ngeluarin dia,in,Semarang,"['dikatain', 'kek', 'kemarin', 'gitu', 'aja', 'sakit', 'hati', 'gimana', 'dulu', 'pas', 'keluarin', 'militer', 'yah', 'mana', 'org', 'yg', 'd', 'dktnya', 'ex', 'jabat', 'yg', 'ngeluarin']",Prabowo,-6.0,-3.0,-9.0
1735801379455992164,Maksudnya Gibran ke Megawati ini..pasti deh ,in,,"['maksud', 'gibran', 'megawati', 'inipasti', 'deh']",Prabowo,3.0,0.0,3.0
1735751169996361941,@vaxxlenn Tenang ada mas gibran,in,,"['tenang', 'mas', 'gibran']",Prabowo,5.0,3.0,8.0
1735806093388062882,Kelakuan si Wowo gibran merupakan sangat buruk #Prabohong #Gibran #DinastiPolitik #PelanggarHAM https://t.co/9RZAFOwhLl,in,,"['laku', 'si', 'wowo', 'gibran', 'rupa', 'sangat', 'buruk']",Prabowo,-2.0,-3.0,-5.0
1735613184428699831,@PanduLentera @Stakof Logis aja saya milih Anies/ ganjar bukan karena bagus tapi karena males sama gibran,in,,"['logis', 'aja', 'milih', 'anies', 'ganjar', 'bukan', 'bagus', 'males', 'sama', 'gibran']",Prabowo,2.0,0.0,2.0
1735600584965951600,@hansssolo RG lagi halu membayangkan Gibran dilantik. Mimpinya jelek amat RG mimpi itu yg indah gitu loh yg dilantik itu Ganjar Mahfud.,in,"sambas, kalbar","['rg', 'halu', 'bayang', 'gibran', 'lantik', 'mimpi', 'jelek', 'rg', 'mimpi', 'yg', 'indah', 'gitu', 'loh', 'yg', 'lantik', 'ganjar', 'mahfud']",Prabowo,15.0,0.0,15.0
1735692054477623353,@FaGtng @kaesangp @gibran_tweet https://t.co/yrJnpwPlub,qme,Indonesia,[],Prabowo,0.0,0.0,0.0
1735802492250993016,Gak kebayang kalo nanti 08 menang trus YIM terpilih jadi salah 1 mentri kabinetnya tiba 08 berhalang hadir rapat kabinet lalu YIM dibriefing oleh gibran kira2 apa yang ada dibenak YIM ketika di brief oleh bocil itu ?,in,,"['gak', 'bayang', 'kalo', 'menang', 'trus', 'yim', 'pilih', 'jadi', 'salah', 'tri', 'kabinet', 'tiba', 'halang', 'hadir', 'rapat', 'kabinet', 'lalu', 'yim', 'dibriefing', 'gibran', 'kira', 'apa', 'benak', 'yim', 'brief', 'bocil']",Prabowo,-3.0,0.0,-3.0
1735804431852253583,Tebak alasan pas klarifikasi: Yang bersangkutan sedang melaksanakan tugas pengamanan Gibran dalam posisinya sebagai keluarga Presiden ,in,Trinidad and Tobago,"['tebak', 'alas', 'pas', 'klarifikasi', 'sangkut', 'sedang', 'laksana', 'tugas', 'aman', 'gibran', 'posisi', 'bagai', 'keluarga', 'presiden']",Prabowo,11.0,3.0,14.0
1735717711135854884,@ZulkifliLubis69 @ridwankamil @prabowo @aniesbaswedan @cakimiNOW @jokowi @gibran_tweet @ganjarpranowo @mohmahfudmd @KPU_ID @bawaslu_RI Enggaklah... Kalo lawannya pak Joko di 2019 dulu ya masih pantas di maki2 karna mmang pelaku KKN. Tapi gak pantas sama pak Anies. Musti gunakan otak utk melawannya ...,in,"Jakarta, Bangkok","['enggak', 'kalo', 'lawan', 'pak', 'joko', 'dulu', 'pantas', 'maki', 'karna', 'mmang', 'laku', 'kkn', 'gak', 'pantas', 'sama', 'pak', 'anies', 'musti', 'otak', 'utk', 'lawan']",Prabowo,5.0,1.0,6.0
1735809559846072403,Kontestasi pilpres memerlukan kapabilitas dengan kapasitas besar. Kontestasi pilpres sangat serius. Rakyat perlu mendengar gagasan tentang apa yang akan dilakukan oleh seorang capres atau cawapres. Posisi wapres itu tidak sama dengan posisi wakil bupati. https://t.co/KiLVQWUtZt,in,🇮🇩 Indonesia,"['kontestasi', 'pilpres', 'perlu', 'kapabilitas', 'kapasitas', 'besar', 'kontestasi', 'pilpres', 'sangat', 'serius', 'rakyat', 'perlu', 'dengar', 'gagas', 'apa', 'laku', 'orang', 'capres', 'cawapres', 'posisi', 'wapres', 'sama', 'posisi', 'wakil', 'bupati']",Prabowo,11.0,5.0,16.0
